"id","date","lon","lat","x","y","x.se","y.se","logit_g","logit_g.se","g"
"226070",2022-03-24 09:00:00,-37.0257533733444,-4.88596577695558,-4121.68801175802,-540.926894311183,0.117698059550768,0.122558398443455,2.93123963068422,0.791670460413509,0.949369293894663
"226070",2022-03-24 15:00:00,-37.0918326056208,-4.83767770551825,-4129.04391824704,-535.567937280482,0.11014990060057,0.121825846977903,2.72942186236666,0.988758995289691,0.93874059883212
"226070",2022-03-24 21:00:00,-37.1492615427022,-4.82856079734353,-4135.43687827975,-534.556196428753,0.182889458150804,0.204275718404105,2.71153590655254,0.641319933152335,0.93770392935577
"226070",2022-03-25 03:00:00,-37.2496796334358,-4.79481123967171,-4146.61536900665,-530.810988722499,0.11142920595358,0.120647612757831,1.71289348351248,0.847265880415412,0.847211205813401
"226070",2022-03-25 09:00:00,-37.2532490326585,-4.79117545791743,-4147.01271271056,-530.407535154475,0.106055138348297,0.13946043533208,2.04326272439907,1.21264209813982,0.885265082336027
"226070",2022-03-25 15:00:00,-37.2618818398576,-4.75236367463716,-4147.97371241208,-526.100824221884,0.125275904827772,0.14214984909949,2.33690201013326,1.22636371585484,0.911887483129262
"226070",2022-03-25 21:00:00,-37.2560953190772,-4.71577667432376,-4147.32955986534,-522.041209178652,0.0931561875435746,0.0939252496003708,2.52769187375891,1.32224903761449,0.92606046560763
"226070",2022-03-26 03:00:00,-37.2869260018757,-4.68150600467848,-4150.76161577527,-518.238805789561,0.121610468381981,0.140721296326082,2.78349349815771,1.09810444288705,0.941777298710259
"226070",2022-03-26 09:00:00,-37.3157434950022,-4.62978458268931,-4153.96956443606,-512.500561345589,0.157669088550416,0.133111986931618,2.32171497221664,1.42658287403306,0.910659566911318
"226070",2022-03-26 15:00:00,-37.3673863257538,-4.59607722692538,-4159.71841805845,-508.761120474668,0.101189418476519,0.108700046322079,2.72238490513792,1.27432574210079,0.938334675162588
"226070",2022-03-26 21:00:00,-37.4001279935956,-4.57413847723355,-4163.36320385032,-506.327366550603,0.113533985936014,0.116563460723117,3.24528410128605,1.10096464609138,0.962503283241739
"226070",2022-03-27 03:00:00,-37.4830903234142,-4.53038594718098,-4172.59852816075,-501.473947254194,0.232409565819612,0.278884101193542,3.27488544200931,1.41189198034707,0.963557112111406
"226070",2022-03-27 09:00:00,-37.534135704883,-4.49911410831841,-4178.2808740332,-498.005179607443,0.106249039973089,0.112741425948971,3.71575976847739,1.1453517254091,0.976241271197577
"226070",2022-03-27 15:00:00,-37.64123094377,-4.47344003564659,-4190.20266149249,-495.157446127566,0.121874105814202,0.142342731406628,3.78939100232528,1.09472289206726,0.977890514748771
